ID,embed_pca_0,embed_pca_1,embed_pca_2,embed_pca_3,embed_pca_4,embed_pca_5,embed_pca_6,embed_pca_7,embed_pca_8,embed_pca_9,embed_pca_10,embed_pca_11,embed_pca_12,embed_pca_13,embed_pca_14,embed_pca_15,embed_pca_16,embed_pca_17,embed_pca_18,embed_pca_19,embed_pca_20,embed_pca_21,embed_pca_22,embed_pca_23,embed_pca_24,embed_pca_25,embed_pca_26,embed_pca_27,embed_pca_28,embed_pca_29,embed_pca_30,embed_pca_31,embed_pca_32,embed_pca_33,embed_pca_34,embed_pca_35,embed_pca_36,embed_pca_37,embed_pca_38,embed_pca_39,embed_pca_40,embed_pca_41,embed_pca_42,embed_pca_43,embed_pca_44,embed_pca_45,embed_pca_46,embed_pca_47,embed_pca_48,embed_pca_49,embed_pca_50,embed_pca_51,embed_pca_52,embed_pca_53,embed_pca_54,embed_pca_55,embed_pca_56,embed_pca_57,embed_pca_58,embed_pca_59,embed_pca_60,embed_pca_61,embed_pca_62,embed_pca_63,embed_pca_64,embed_pca_65,embed_pca_66,embed_pca_67,embed_pca_68,embed_pca_69,embed_pca_70,embed_pca_71,embed_pca_72,embed_pca_73,embed_pca_74,embed_pca_75,embed_pca_76,embed_pca_77,embed_pca_78,embed_pca_79,embed_pca_80,embed_pca_81,embed_pca_82,embed_pca_83,embed_pca_84,embed_pca_85,embed_pca_86,embed_pca_87,embed_pca_88,embed_pca_89,embed_pca_90,embed_pca_91,embed_pca_92,embed_pca_93,embed_pca_94,embed_pca_95,embed_pca_96,embed_pca_97,embed_pca_98,embed_pca_99,embed_pca_100,embed_pca_101,embed_pca_102,embed_pca_103,embed_pca_104,embed_pca_105,embed_pca_106,embed_pca_107,embed_pca_108,embed_pca_109,embed_pca_110,embed_pca_111,embed_pca_112,embed_pca_113,embed_pca_114,embed_pca_115,embed_pca_116,embed_pca_117,embed_pca_118,embed_pca_119,embed_pca_120,embed_pca_121,embed_pca_122,embed_pca_123,embed_pca_124,embed_pca_125,embed_pca_126,embed_pca_127
2278,0.5738864,-0.009267352,-0.89890426,-0.34847918,-1.0400085,1.0169734,0.09260571,-0.02273509,-1.0714113,-0.57237226,0.22983527,-0.061728448,-0.15381153,0.28094667,0.25583628,0.3495282,0.07694249,-0.12376342,-0.042811338,-0.34031552,0.32118142,-0.11006884,-0.123324566,-0.3083832,0.23495363,-0.14803983,0.012268276,0.10080393,-0.12573457,-0.28419736,-0.3004587,-0.075497545,0.4975748,0.3032913,-0.20697495,0.268001,-0.0023031381,0.021018233,0.0011921707,-0.053105775,0.09399053,-0.21300551,0.06403474,-0.47292113,-0.37788048,-0.54995096,-0.14520179,0.09484477,-0.3248213,0.46830398,-0.43944734,0.044889,-0.5028468,0.43974975,0.24014503,0.23381235,-0.29712012,-0.28338635,0.8826137,-0.70926225,0.7708166,1.2807919,-0.30963793,0.15071079,0.030951811,0.047062322,-0.07037918,0.29282725,0.5373936,0.21343943,0.2534615,-0.6807665,0.8642715,0.13141954,-0.132204,0.5064469,-0.51889837,-0.07289507,-0.22389115,-0.15564595,0.29631877,-0.01119065,0.3070461,0.41157672,0.55552024,-0.5729447,-0.35890722,0.37328508,-0.50319743,-0.056208514,-0.16322084,-1.4518238,0.1490188,-0.3902743,-0.8335649,-0.4072566,-0.35938329,1.1594019,-0.7307183,-0.42078575,1.5664653,-0.21336308,0.32993904,-0.39544502,-0.4195558,-0.1928193,0.3597401,-0.43589023,0.09901949,-0.00016323167,-0.26054844,-0.017292324,0.6781523,-0.44986203,-0.0696323,0.26856387,-0.15446736,0.055514805,0.5327731,-0.6122457,0.23960552,-0.2917935,-0.9876683,-0.24223937,0.08257095,0.040655136,-0.38955256,0.38112384
2279,0.73016095,-0.42346495,-0.70420533,-0.7802506,-0.60771346,0.4592074,-0.33915642,0.46604213,-1.0854368,0.8268909,0.33371004,0.0021779395,0.39657164,0.19284809,-0.029176332,0.17701669,0.04006461,-0.14135402,0.31215963,-0.41432005,0.45603102,-0.04261715,0.048667923,-0.4973246,-0.31461737,0.17572659,-0.41957578,0.31966642,-0.26850697,-1.5344409,-0.015975358,-0.15743764,0.20047118,-0.19414322,0.09760881,0.12545486,0.29974732,-0.06761579,0.040235963,-0.119660646,0.06850288,0.09048891,-0.10215243,-0.17545344,0.18301153,-0.62535584,-0.14095446,0.09111304,0.22370452,0.18213302,0.16668242,0.018447097,-0.11080787,-0.31566334,0.5795259,0.31158993,0.07440088,0.53660476,0.25012326,-0.20006241,0.29071993,0.27366123,-0.6522061,-0.53562546,-0.31209368,-0.31385693,0.35079715,0.58618116,0.39241603,-0.5416122,-0.1510432,0.05240745,-0.8035761,-0.008246578,-0.19396609,-0.22207221,-0.15428272,-0.65792954,-0.63347095,0.27312562,-0.30338097,-0.6621731,-0.07756139,-0.045452695,0.008774638,0.39045098,-0.9075015,-0.33363894,-0.015495218,-0.3592911,0.36209813,0.20033208,0.08351736,-0.1382758,-0.021505486,0.10581929,0.44452786,-0.11865839,-0.871474,-0.8429047,-0.1483641,-0.5260646,-0.32157156,-0.46945646,-0.07186446,-0.18503353,0.52673185,0.60391206,0.3261491,0.057457797,-0.08619046,0.4981146,-0.06935926,-0.007196977,0.6083188,-0.25681493,-1.0003816,0.14552477,-0.23483086,-0.44359174,0.059714206,0.51041454,-1.080566,-0.74926597,0.92870015,-0.1724933,-0.121592335,-0.014370198
2280,0.06380257,-0.85363835,2.5189145,2.1591547,0.011819413,1.3163016,-0.7935672,-0.14674464,-0.6105691,0.24055047,-0.53450286,1.0889744,1.6709002,-1.2160908,-0.6967865,1.3636186,0.48251274,-0.79353714,-2.6223304,-2.9028084,-0.21778756,1.3536825,0.8422267,0.61974746,-0.046305552,0.54141474,-0.39657855,-0.5195851,-0.94996643,-0.75915074,-1.4473809,0.7033921,0.48981786,0.44300872,-0.26431546,0.56320626,-0.3313224,-0.77882576,0.5037616,1.4510646,0.40099725,-0.5592409,0.5434508,1.2693359,1.3088373,1.006244,-0.8758557,3.002462,0.5531474,0.9982865,-0.0893581,0.857959,-0.15412089,0.76279837,-0.2902665,-0.031812742,-0.7492996,-0.41883698,-1.1264563,-0.34986895,-0.098027356,-0.035155762,0.6466439,0.49226648,-1.2994379,-0.6070132,2.169404,-0.23514451,1.0786762,0.33382607,0.060237207,-0.81687504,-0.56968886,0.9323106,-0.2834483,-0.5611609,-2.6860967,0.82458675,-0.24351113,0.6934147,0.5636138,-0.07921646,0.6063771,0.5218187,-0.17264067,1.7834417,-0.71149826,-0.90598917,0.04629882,-0.3219461,-1.0812368,0.32240486,-0.9388677,0.7063524,0.60911304,-1.3199812,0.5079632,0.79720443,-0.34824178,-0.208581,-0.509718,1.1880059,-0.2898146,-0.52043223,0.21745463,-1.2422924,0.39611223,-1.0396068,-1.4251729,-0.58009803,-1.2045184,-1.2670053,0.7904935,0.59358436,1.1001463,-0.98194385,1.5402187,0.9160716,0.5909175,-0.08883478,-0.94583285,0.33611518,1.0267662,0.5228782,0.84309536,0.114749275,-1.7447306,1.274992
2281,0.41883057,0.24774878,-0.9565938,-0.563655,1.0355786,-0.2264845,-0.076222934,-1.0338361,0.88205105,0.46040848,0.88951904,0.00461537,0.112793244,-0.31755394,0.36903855,0.2596554,0.8957255,0.30457434,-1.452455,0.0681525,0.4335416,-0.61788106,-0.24812172,0.59518677,-0.9361889,1.0888286,-0.67416346,0.5939683,-0.31109673,-0.29856646,0.72929466,0.053730875,0.7215449,0.4898868,1.1444346,-1.0874279,0.41013,0.043375403,0.20578063,0.16675194,0.5285351,0.6467441,-0.43847713,-0.16199888,-0.4249399,-0.039232437,-0.4442688,0.12498817,0.30990887,0.2723732,0.21074419,0.42652702,-0.040178094,0.5361118,0.77347267,-0.0017867296,0.20573719,0.4559899,-0.37046805,0.24986629,0.20576467,-0.5735158,-0.36222202,-0.92056817,-0.11757787,0.06441944,1.0663602,0.4242061,0.06708099,-0.14737578,0.20577995,0.8730175,-0.6308192,0.52815664,-0.9337176,-0.31037298,-0.011878995,-0.29428366,-0.3290092,-0.29307693,-0.18208632,-0.098938584,0.37246495,-0.52036524,0.2524463,0.17709248,-0.4037556,-0.020711709,-0.17893626,-0.3112374,-0.7793112,0.18827237,-0.7183247,-0.42042848,0.32872826,-0.10067285,0.14994787,-0.5297637,0.50021476,-0.07773806,-0.016414123,-0.30850732,-0.16076604,0.23137821,-0.06706754,1.0029083,0.124646455,-0.020648465,-0.2555419,0.53157574,0.44772416,-0.4445602,-0.33285582,-0.14023836,-0.036260393,0.050322652,-0.115296654,0.6195722,0.1974589,-0.74324685,0.50624377,0.4286203,0.15448175,0.27832824,0.0024228264,0.37118474,-0.24993157,0.23947869
2283,-0.2335881,0.7392666,-1.1463878,1.009822,-0.53280115,0.30384642,0.3493881,1.1595836,0.030307021,0.58933794,-1.0833243,0.75167125,0.8517445,1.5999284,0.4444523,-0.13001363,1.835569,0.27850753,1.3496991,0.19507621,-0.573216,0.30869195,-0.44780147,1.1367236,1.3817185,-1.2496114,-0.13594557,-0.07423486,2.0349758,-1.5776309,0.07329895,-0.20331301,0.46238613,0.26930648,1.0352895,-0.48212484,0.028398918,-0.9406844,1.9722749,-0.043830324,0.3189266,0.39523026,0.3118574,0.6395238,-0.5226269,-0.46091115,1.1002305,1.5053582,0.789522,1.5873787,-1.109603,0.63616854,1.2862525,-2.0272052,-0.7976744,1.3133978,-1.905706,-1.4312452,2.1033337,0.10053797,1.3330562,-0.5481023,1.7198716,-1.9530164,2.2476618,1.9526389,3.3885984,-0.26971453,-0.6286077,-0.17089827,0.7215757,-0.76939076,-0.84615636,-1.3739384,0.06822344,-1.4719284,0.7772893,2.0983186,1.2621387,-0.7183109,-0.71078074,1.4155974,-1.5202655,0.9786032,-0.7579606,0.09207198,-1.0620716,0.5455085,0.49146584,-0.35092452,0.4493644,0.67804164,1.8260618,-1.4704098,-0.37603086,-1.2677298,-2.806868,0.53684515,-1.1420254,0.52244294,-1.0184729,0.73579824,-0.003264531,2.4279516,0.12780479,-1.6240461,-0.9553454,1.5504086,-1.5954012,-1.3280392,0.43029743,0.17184725,2.300382,0.7822278,-1.8325256,-0.9414937,2.7166398,0.30088916,-0.17136659,0.9740349,1.0145421,-0.9997204,0.24701118,-0.012120305,0.74841577,-0.99783015,-0.7372685,2.4713955
2284,0.14494956,-0.8424404,3.2745028,0.79945755,0.7551037,1.133102,-0.85424227,-1.529722,-0.1577925,1.4230291,1.0991393,1.3350296,0.6163082,0.1676833,-0.058839895,0.3202727,-0.54157215,-0.7348096,-0.3603445,-1.0102834,-1.4390365,0.029593647,-0.20099719,-0.43637687,0.2802015,0.0028905421,0.23527691,-0.57430154,0.6858302,-0.6062244,-0.092153944,-1.0562772,-2.2161198,1.2259527,-0.1975752,-0.6496404,0.5547429,2.1275113,1.0426775,0.41694283,-1.6693542,-1.5085868,-0.05878755,0.047580097,-0.10142747,-0.42253286,0.83416796,1.3565043,0.16679955,-0.9962095,1.15437,1.0425931,0.02654545,-0.015971698,0.69683117,-0.024718484,-1.1936747,-0.39556956,-0.14339331,-0.96616644,0.5763618,0.6384478,-0.7170913,-1.432081,1.2135733,-0.40195832,1.6723957,1.3238224,-0.1501899,-0.024336746,-0.47048587,0.020321216,-2.0241582,1.1013062,-1.3723335,-0.597625,-1.0333554,-0.36377746,0.31537458,1.0924147,-0.5303279,-1.0461296,0.4832505,-1.394394,-0.86960834,0.059683245,-0.5573885,0.003102697,-0.17921495,-0.9732966,0.90360284,-0.46428525,0.06639383,-0.70381796,-0.80140287,0.006069218,-0.34539723,1.4902773,0.47220162,-1.1230519,-0.009743631,0.7524035,-0.6789056,1.9715583,-1.7073116,1.0635371,-2.0662265,-1.6891155,0.8143788,0.14385048,-0.75778794,0.114478745,0.8130521,-0.26280633,-0.92298603,0.03636213,1.6130562,-0.4295296,-0.0015316487,0.46951795,0.13819082,0.115040965,-0.2724107,-1.1991497,-0.34610173,-0.35447514,-1.4363708,0.6526564
2285,0.8651393,-0.461255,-0.28003532,-0.70649844,0.61302805,-0.4424238,-1.6837803,-0.7243753,0.776394,-0.8423027,-0.64572793,-0.34852818,-0.23704843,0.19448157,0.16299067,-0.5509002,0.370857,-0.34766665,-0.7183383,0.6129188,0.58697945,-0.17184398,0.047067113,-0.28067437,0.56408423,-0.003296688,0.3308523,-0.6436576,-0.1418475,-0.3880568,-0.38171804,0.7743593,1.1211189,-0.25000396,-0.7899588,0.35257423,-0.08773416,0.39949974,-0.28172407,0.107209794,0.35911682,-0.07088393,0.061643787,-0.15234517,0.17773843,-0.35532808,-0.32183707,0.5171036,0.0017039544,-0.17243758,0.058212284,0.06227935,0.8600931,0.24049124,0.33894512,0.6642801,-0.26686227,0.31207576,0.07420343,-0.015580591,1.1625199,-0.070865355,-0.57779366,-0.99202174,0.44535655,0.48287287,0.10970138,0.049945302,0.5726128,-0.46905053,-0.0060380413,-0.6345913,-0.20468348,-0.54363275,0.7667462,-0.011780502,0.30155265,0.5205127,0.46756428,0.63399017,-0.2379714,-0.62601084,-0.4994112,-0.75702685,-0.3036216,-0.5079564,0.11066897,0.008881914,-0.18690138,-0.6810757,1.1006438,-0.0056866617,-0.3528083,0.32565102,0.62303513,-0.30592766,-0.48368025,-0.045156,0.12159022,-0.7626511,0.82704705,0.20435438,-1.140812,0.010003998,0.3747623,-0.2636868,-0.21956114,-0.1304616,0.02660618,-0.11219224,-0.3123299,-0.43176678,-0.21438468,-1.1122694,0.7782514,-0.0833532,-0.93366086,0.04586454,0.049538206,0.7599796,-0.012407057,0.08319139,-0.43335465,0.6709353,0.9577857,0.2734512,-0.1998272,-0.25479877
2287,-0.13076968,2.470736,0.002998095,-1.4787335,0.22887343,-0.27858043,0.049169842,-1.0261351,0.15849726,-0.31798366,0.405459,0.2763438,0.8059121,0.293202,0.37989154,0.24676184,0.26533931,0.19545339,-0.8729563,-0.37552658,0.5317102,-0.8690283,-0.5285319,0.05485957,-0.32198656,0.21971889,-0.39427224,-0.12944907,0.40682146,1.3753011,0.22869971,0.29576638,-0.025930522,0.44563454,0.10735954,0.017349647,-0.2199516,-0.5004775,0.24353994,0.31268793,-0.33108336,0.8673463,-0.58347344,0.089111954,-0.25154296,0.9055338,-0.0062146406,-0.76167405,-0.21984884,-0.49525878,-0.27211922,-0.18147099,-0.70658165,0.25678864,0.26114008,-0.8557569,-1.094916,-0.48263887,0.7729597,-0.7979702,0.28828466,0.2947396,0.46390098,0.5049612,-0.83460397,-0.4464523,0.74200076,0.40118673,0.61369795,0.42563742,0.105900615,0.119137526,1.587811,0.10414127,-0.29020718,-0.5326562,-0.034820158,0.18983258,0.10368118,0.9574956,-0.30403173,-0.73522145,-0.46654987,-0.62017727,-0.27193952,-0.18582265,-1.7670953,0.26557392,-0.2635251,-0.8100619,-0.31855434,1.0921757,0.567926,0.3140517,0.665339,0.22703126,0.021618992,0.87059546,0.13858564,-0.09084068,0.659875,-0.25568378,-0.35922766,-0.33898327,0.865374,1.34491,1.3831451,-0.35868657,0.23793924,0.043746606,-0.7395247,0.29633263,-0.47347134,-0.6643055,0.18953124,-0.37352106,-0.8032287,0.9295477,-0.26559037,-0.05359122,0.730246,1.1606702,0.21302475,0.0742756,-1.0839797,-0.28376856,-0.37067193,-0.3519816
2289,0.5434805,-1.179526,-0.66523516,1.0668836,1.2005208,-0.8675167,-0.030002786,-0.7716548,-0.856494,0.29513502,-0.43294966,1.1638047,0.78760934,-0.45251763,0.65822285,1.5760202,1.8220612,0.3824108,-0.23731473,-0.52391297,-0.0010577824,0.63411164,-0.6630596,0.21473673,-1.8797798,1.1162512,1.0180497,-0.5158051,-0.867508,-1.3681527,0.05972679,-1.1811788,-0.6433293,2.2158744,-0.3102337,1.3275335,-0.62105834,-1.6581725,1.1259855,0.17522064,-0.16911483,-1.9307734,-0.09480045,-0.11910621,-0.51986325,0.32528397,-0.62135386,-0.5999463,-0.47770044,2.0780563,-0.10049717,0.42169958,-0.09698601,-2.2572787,-1.684521,0.28400517,1.8845174,-0.38390383,0.16383946,-0.5559573,-0.62629575,-2.179294,0.18354829,-1.6021773,0.062037066,-0.5407341,-0.110892445,0.5748348,0.777325,-0.484059,-0.53722835,0.74334264,0.92799896,-1.3287723,0.5069059,-0.34539595,1.2651429,-0.1585452,-0.92083097,0.500187,-0.70882523,0.89066833,-1.6880549,-0.89311296,-1.6895323,0.5502386,-2.8579957,0.21741085,0.6859689,0.5494815,2.004482,0.5977404,-0.22700654,-0.60254973,-0.8642206,0.17491236,0.9421683,-0.10541105,-0.3761782,-0.9000962,-0.95915693,-0.11027827,0.50240195,-2.0659547,-0.63447267,0.056212094,-0.9183044,0.5305283,1.1475594,0.31721863,-1.0347269,-1.504897,1.5226079,-0.6723494,0.07212481,0.18975773,0.67188907,0.06994363,-0.27793506,0.5493962,1.6880149,-0.59478915,-0.5550462,-0.7187965,-1.5128143,0.12834701,0.82626534,0.53843004
2290,0.47882196,-0.35845548,-1.8087021,0.870308,-2.5469618,0.70389086,0.9774572,-0.5575019,-1.3816818,-0.3963626,1.306934,-0.18806228,-0.14272636,0.14636455,-0.3065308,-0.4720357,0.23101209,-0.06327741,0.13032055,-0.8084486,0.11868865,0.083852895,-0.5405794,-0.4044161,-0.06863069,-0.37775388,0.1542863,0.1661567,0.33157718,0.6845807,0.26329523,-0.2616728,-0.9672674,0.52555305,0.12547287,-0.109901115,-0.4205052,-0.0700301,-0.12201472,0.43713537,-0.34195173,-0.12526397,0.39552554,-0.4635871,-0.3353454,0.63267916,-0.46622464,0.2208261,0.0397351,0.31409106,0.52336913,0.29301587,0.11320493,0.6189052,0.6280098,0.7128416,0.015612493,-0.07413864,0.11263262,0.44327906,-0.59125894,0.48528796,0.4227043,-0.3801198,0.2258782,1.2124856,0.33940795,1.1734874,2.0442717,-0.05834991,0.3598234,0.2561988,-0.86737555,0.49298134,0.55396533,-0.28145227,0.28870666,-1.2207122,-0.39147842,0.27364406,0.62272024,-0.30549014,-0.36930376,0.10091506,0.5545086,0.53265667,-0.18148224,0.052397564,0.207221,-1.0907065,-0.53355616,-0.74253255,-0.48171377,0.33794525,0.06347869,-0.17074846,-0.14632757,-0.50785965,-0.15810493,-0.54775643,0.5112739,-1.4679358,0.20505676,-0.08541865,-0.4174814,0.21704218,-0.04216262,0.37414965,0.09772777,-0.6859029,-0.41182154,0.6104962,-0.31167606,-0.36332005,-0.28473464,0.98479587,-0.09614984,0.15576848,0.08661249,-0.12341585,-0.18620904,-0.3896206,-0.8024999,-0.45375276,0.4436976,-0.41270086,-0.31808868,0.0976304
2292,0.38666213,-0.911532,-0.80863786,0.39555657,0.10896023,0.14846502,0.016862933,1.5080888,-0.01675033,1.3646929,1.9228032,-0.8090807,-1.0064365,-0.08477918,0.6145734,-0.4855152,1.2270368,0.90044,-1.9013197,0.054663084,-0.67756265,-0.4842041,0.0021817805,0.063222535,-0.6790251,0.7156895,0.059577692,1.4162694,0.5846299,0.25101966,0.63113487,-0.2842018,-1.2836266,1.0542507,0.40876788,-0.8884454,0.6311896,0.123622045,0.27431792,-0.6662575,0.34590006,-0.11044011,0.403984,-0.43280277,-0.6809793,0.6197942,0.06883421,0.15306011,-0.47775102,-0.16259012,0.5054335,-0.3696912,-0.42591885,-0.42806482,-0.032665286,-0.28729147,-1.4112318,0.034952894,0.51082605,-0.2490058,-0.2824521,0.18008013,-0.18513939,1.0251955,-0.47241646,0.46266857,0.4044402,-0.2226986,-0.19695735,0.96174365,-0.4634538,-0.29867718,0.19520687,-0.18240653,0.32200864,-0.37907046,-0.40578017,-0.24904765,0.22347075,0.20686556,0.26619685,-0.27857813,0.34989393,0.1993933,-0.14678898,0.61237895,0.015595479,-0.75569695,-0.14136395,-0.39551926,0.02485682,0.004145085,-0.031770576,1.0535593,0.42195666,-0.34000668,0.30400032,0.12019806,-0.28405663,-0.69470435,-0.6687403,-0.6257283,-0.69659007,-0.48745978,0.64001966,-0.2683667,0.14356786,0.25640714,0.6863681,-0.25247258,-0.012870768,0.17341492,-0.53802687,0.35123172,0.6129066,-0.04357855,-0.78550124,-0.2113618,-1.2579857,-0.42732823,-0.1373479,0.1799756,0.5504084,-0.14963853,0.7716495,-0.7268632,-0.48871246,0.08507903
2293,0.50440335,0.54137015,-0.07554667,0.44081813,1.2631826,0.29323694,2.1483765,0.23417574,-0.24228323,-1.0022633,-0.89730525,3.9802785,-0.64264894,0.43237162,-0.8221028,-1.7793032,0.5643348,-1.7636315,0.31507668,-0.20340405,-3.5114582,-0.3298107,2.3505797,-1.3736345,-1.2193109,-0.8545204,-1.7438747,-1.0208054,0.2702065,-1.4355444,2.4388037,-1.65651,-1.1695393,1.1914163,1.325712,0.21688871,-0.4379649,1.7654337,0.50288355,0.41971785,0.26478153,-0.5836418,-1.0338663,0.781482,-0.6295517,0.3119553,1.6368036,0.45951533,1.359438,-1.6983716,2.0657148,1.9456179,1.1336604,-3.619184,-0.934504,-0.9631439,-1.0664631,-1.4074012,-3.2899585,-0.74362427,1.9767969,-0.9954235,-1.3863318,0.33087963,-1.3489311,-0.59443015,-1.2908605,0.75275075,-0.76995254,-1.1737704,0.7866257,2.939908,0.2928223,-1.2342988,1.0834931,-0.85750824,0.6549951,0.2557173,-1.4030017,-2.586108,1.1280422,0.10466305,1.1471889,-0.44173327,0.24157032,1.0009465,2.185243,1.3275056,-1.7912704,2.4648144,-1.6926775,-0.8951114,0.1175029,2.2683518,0.83268136,2.0270934,-1.2966825,3.9196439,-2.7694292,-0.6312052,0.20103002,0.503763,-1.7841733,-0.86843735,-1.6827505,2.3607883,-1.3485398,0.6588453,1.515029,0.85601854,1.440207,-1.0061613,0.6762498,-0.6927929,1.8502545,1.3117229,-0.4521732,0.4321007,-0.55474997,-0.70134735,-0.7669722,0.04243112,2.4242308,1.5276074,0.7394789,2.5763834,-1.8329718,0.40631133
2295,0.45602417,0.67060935,-0.87851185,-0.92284316,0.17371948,0.7739883,-0.8387571,-1.1428957,0.054862376,0.49116087,-0.58544457,0.7697091,0.7931463,0.1214993,-0.02975922,0.5122002,-0.5736517,-0.46162862,0.56924486,-0.3104883,0.2411639,0.38882008,-0.3199461,-0.41472337,-0.3536026,-0.751196,-0.121299975,-0.021994058,0.6066587,-0.2023946,0.054022837,-0.2521815,-0.93875515,-0.33314726,0.21804945,-0.17917813,-0.036431752,-0.19560276,-0.26816985,-0.049698558,-0.13592304,0.1415598,-0.27150047,0.6773404,0.5810988,0.5788077,-0.2097507,-0.5026295,0.2253591,0.46435058,-0.69921035,0.32425112,0.05394307,-0.5280264,0.5817399,0.41234398,-0.32719707,0.7277749,-0.7061989,-0.017617632,-0.82290274,-0.044182986,0.20887497,-0.48818976,0.7549846,1.0587139,-0.15423116,-0.6665322,0.10354435,1.1001914,0.11547869,-0.31190395,0.2360211,0.11254731,-0.25350508,-0.2621128,-0.4523517,-0.5324927,0.1124814,0.381843,-0.55799574,-0.2027258,-0.60633636,0.28126672,0.0028683573,0.09709657,-0.69780946,-0.27436587,-0.2250311,-0.23804215,-0.40191907,-0.18770349,0.72621906,1.091337,1.2249401,-0.0003813068,0.71268517,0.4626932,0.11194271,0.49741304,0.31943786,-0.3677742,-0.63740516,-0.55743647,0.5775625,0.48220572,0.36541423,-0.3739072,0.54894453,0.18657838,0.66295713,0.31741294,-0.40181103,0.7702624,0.36823076,-0.62348044,0.1722158,-0.82016414,-0.607327,0.10721333,-0.019156227,0.29886907,0.4955471,0.30882764,-0.05566247,-0.36979505,0.24730599,0.5206356
2296,0.8489223,-0.40589783,0.006727655,0.5467828,0.77069557,-0.18368755,-0.3711422,-1.9099735,-0.66187537,0.65263593,-1.6138983,-0.905877,0.34905037,-0.35697052,1.7682348,-0.1103098,-0.26708132,-0.24284084,0.41491503,-0.9303447,1.3991398,0.23710355,-0.043127876,-0.6254675,-0.1773608,0.018637344,-0.27609757,-0.42610395,-1.0259483,-0.036754906,0.6327678,0.776869,1.5858276,-0.5333747,0.5521077,1.0605097,-1.4233893,-0.059540294,-0.56389856,-0.67842305,-0.086182244,-0.13908365,-0.34479916,0.14986044,-0.10363807,0.40311325,0.9969988,0.50162137,-0.4181844,-0.8399134,0.3376725,1.7078329,1.0474895,-0.23471859,1.073097,-1.6074713,0.48655993,1.1844759,-1.1080898,1.5328838,-0.4606215,0.075753465,0.7530654,-0.44964194,0.9460896,0.995777,0.33167315,1.0422157,1.5286579,-0.08457513,-1.7247473,0.7844268,-1.2421198,-1.033153,0.7609947,0.22826795,-1.42918,0.3849404,0.0027594892,1.6011147,-1.0934076,-0.59265566,-0.5669162,-0.94654614,-0.062267806,0.1405659,0.80606014,0.14545299,0.4199143,-0.15714477,1.474759,1.0812492,0.616976,-0.9501537,-0.30641246,-0.50513864,-0.32190126,0.25174215,-0.11411597,0.40602788,0.60932386,-1.1149802,-0.12145501,1.178782,-0.9212882,-0.52680737,0.1882199,1.1118189,0.54102373,-0.70473576,-0.655651,0.4419166,0.50896996,0.16921614,0.78169227,-0.90256053,-1.8415483,-1.2042387,-0.46336168,-0.8770633,-0.25366542,-0.32714742,0.92837703,-0.6521961,-1.0636573,-0.58642805,-0.012577976,-0.21139765
2297,0.5750518,-0.03163277,-0.20891015,0.50190854,0.4199705,0.27443117,-0.34135744,1.3687435,0.29455304,1.602274,-0.17436434,-0.4465511,1.5696206,-4.477213,-1.4924018,0.2970496,-0.10875404,0.4178916,-0.50486284,3.585718,0.095946774,-0.94264704,0.8957208,-3.6852362,0.6023888,1.5149577,0.51387805,1.3820239,1.1516451,0.7404168,3.0027027,1.8452765,-2.5032988,0.6673894,0.35135776,-1.6951116,-0.16476089,2.6570866,-2.780253,-2.061843,-1.5496837,1.0956452,-1.6388308,-3.5261362,-3.0167813,0.8690933,-2.2232356,2.3631132,-0.21889707,1.1875143,-2.6144297,2.6880896,-1.920508,0.060910355,0.49281624,-2.2121003,4.493984,-1.4548239,-0.86830884,-0.10978069,-0.23380667,-0.85587454,3.5945866,-3.1339648,2.8732307,-1.4091579,-2.530726,1.703748,-2.807281,-1.7992669,-1.0246615,-0.89605296,2.2419665,1.351693,1.1783943,0.87073076,2.2862265,-1.4985348,-0.4080641,-1.1321675,-0.18950106,-1.6933337,1.4146872,2.3396876,-0.54457307,3.1084116,-0.43359542,0.8484849,-1.5111672,0.5097124,0.0641935,0.15385109,0.9540808,3.39957,2.3516781,1.0455903,2.4212685,-1.5279672,-2.6047614,2.1081893,0.12635243,-1.3849761,-0.97527224,-0.19688834,0.32139495,2.2454906,-0.50280565,1.5991329,-3.4132211,1.2143781,2.8239439,-0.5576576,2.0089438,1.2699292,-0.9243951,-0.15800354,-1.3076866,0.6016068,2.1291711,3.4367003,-3.7318742,4.2807126,-3.000818,-2.0364454,-0.9831324,-0.90697926,-1.8194915,0.7357712
